gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rbp7	0.1755197828218427	1.5128624074805819	4.97019557706943	0.30438689665661184	0.7608331494405097	NA
Rbpj	782.0272086277355	-1.2254421802059816	1.0131779343900582	-1.209503423447243	0.22646949664572702	0.9999023427309804
Rbpjl	4.768443495915467	-1.7356060503904605	2.423754200341766	-0.716081709170727	0.4739408971538076	0.9999023427309804
Rbpms	11.0510852081338	2.181144335137084	1.6948445254313238	1.2869288612664935	0.1981190846237317	0.9999023427309804
Rbpms2	5.482364053483054	-5.840829450908498	4.793652329734099	-1.2184507864032945	0.22305271568247417	0.9999023427309804
Rbsn	598.2310006881074	-1.3670271864255512	1.2066445976534532	-1.132916178536739	0.257249455237539	0.9999023427309804
Rbx1	1547.8179633670547	-0.11676056395352037	0.8712712188234688	-0.13401173071134997	0.8933932983446846	0.9999023427309804
Rc3h1	572.2612624446782	-0.8627672332251467	0.9000360606743956	-0.9585918508405947	0.33776439947221104	0.9999023427309804
Rc3h2	320.9572469298417	0.10581007469242246	0.8970492233978336	0.11795347672409344	0.9061045206547061	0.9999023427309804
Rcan1	46.23834442640503	0.8382219621072948	2.408194690842673	0.34807067937434294	0.7277871036039958	0.9999023427309804
Rcan2	6.783500363772417	2.3597278570568063	2.503193235762454	0.9426870540172464	0.345840997105999	0.9999023427309804
Rcan3	57.49635213489794	-0.6787153282201391	2.0962160104105214	-0.32378119661781424	0.7461036929253175	0.9999023427309804
Rcbtb1	268.2327440289931	0.6423372090250443	1.197863277142682	0.5362358303171633	0.5917955733017726	0.9999023427309804
Rcbtb2	463.5564024927313	0.7014419450647258	1.665759618299245	0.42109433879835806	0.6736861953201168	0.9999023427309804
Rcc1	233.53825176082444	0.6372505297453116	1.2835077106850565	0.4964913918633079	0.6195477592048805	0.9999023427309804
Rcc1l	188.93187626681203	2.130027960851164	2.3649277238817743	0.9006735974810056	0.36776189064915993	0.9999023427309804
Rcc2	838.6619926057572	-0.2550248201270623	1.076188279703526	-0.23697044925755728	0.8126797154524426	0.9999023427309804
Rccd1	129.01876771815736	1.5364737975639315	1.3554424521584318	1.1335588575650866	0.25697963918568495	0.9999023427309804
Rce1	692.651457507193	-0.5539133425627945	0.9608881981934803	-0.5764597209167314	0.5643044878065198	0.9999023427309804
Rchy1	2245.4576754790023	-0.8677583149035678	1.0225424728322632	-0.8486281381545253	0.39608824459022623	0.9999023427309804
Rcl1	283.9806505904055	1.6658218682455552	2.447859115075762	0.6805219540561661	0.4961740256614345	0.9999023427309804
Rcn1	1048.396314200215	-1.996256567070908	0.8919146250902726	-2.23817001192111	0.025209970435445136	0.8023650931554148
Rcn2	407.6559865730924	-0.4591584760564564	0.9194660242746759	-0.4993751415868413	0.617515128124922	0.9999023427309804
Rcn3	84.08078622398087	0.6679422634324489	2.403022341020991	0.27795923992477534	0.7810436480272587	0.9999023427309804
Rcor1	216.3512742773869	1.590940918972802	2.4463261855360927	0.6503388339540502	0.515473377712768	0.9999023427309804
Rcor2	53.666513241690026	-9.132182667251088	2.9865221039399463	-3.0577984523213564	0.0022296948544857685	0.1961739484658361
Rcor3	133.5110797074975	1.033627702334775	1.6090291857996675	0.642392140215328	0.5206186017048124	0.9999023427309804
Rcsd1	1205.5255642084596	-0.6197725651294519	0.8858994738327404	-0.6995969446150345	0.48417905121006166	0.9999023427309804
Rd3	15.46431748074679	2.276278727387168	3.424201229077037	0.6647619620184292	0.5062027555033495	0.9999023427309804
Rdh1	22.61006945023292	0.3646875774048745	1.280318837932802	0.28484121814039515	0.7757657921693353	0.9999023427309804
Rdh10	83.01305217080818	1.1607535351668579	2.0072883262688492	0.5782694593379459	0.5630822102871218	0.9999023427309804
Rdh11	322.17659348558084	-1.4652125203971342	1.216415143212884	-1.2045332784390603	0.22838352763595388	0.9999023427309804
Rdh12	451.0063955037252	-1.5656447376164084	0.9378065706110489	-1.6694751206491094	0.09502325700200752	0.9999023427309804
Rdh13	948.9876467662915	-0.21415158216309213	1.114674951762325	-0.1921202067244033	0.8476480470628115	0.9999023427309804
Rdh14	446.4151537653365	-0.8732722698877668	1.122185495194636	-0.778188876640491	0.4364576733598037	0.9999023427309804
Rdh16	13.019682880489633	2.111209105751066	1.8159313198326112	1.1626040493346812	0.2449901871122237	0.9999023427309804
Rdh16f2	1.959381301102447	0.9573295771026968	3.4616070912026484	0.2765563947265017	0.782120751083488	0.9999023427309804
