gene	PC1	PC2	PC3	PC4	PC5	PC6	cluster_id
Atxn1	-0.01840427283892484	-0.04208862917103218	-0.016092608170917837	-0.030482609020135658	0.02586351483901004	-0.014814414724517562	terminal
Vgll4	0.03996143195481993	-0.023571744426107263	0.015454675559930287	-0.002355493061614581	-0.007017067409652051	0.0016574298542961494	terminal
Frmd4b	0.03957592976911547	-0.0064734027270101505	-0.010566584949497962	-0.029333338584618607	-0.01722758885262117	0.017079354411624132	terminal
Rps15	-0.03198885899795761	-0.03689468234034676	0.014417105232117014	-0.0025562184608084334	0.015352008532365697	-0.0018580465725599965	terminal
Vps37b	0.03500095316783487	-0.014794288179234673	0.0319977905081	-0.021885426745791147	-0.00339207371108753	0.0015571316834144331	terminal
Irf7	-0.03463329575301485	0.026467293747318717	0.007925961999867571	0.03027170746369142	-0.010134843198074365	-0.02349680867045402	terminal
Celf1	-0.027018803977389386	-0.03867951462011882	0.024207285983705324	0.0030295682195591246	0.01502752890696959	0.011636381305768754	terminal
Rnaset2b	-0.03329039016630107	-0.022491973580075115	0.010726862579394791	0.022444572496254873	0.03299932655101142	0.004664345594894824	terminal
Ctsd	-0.04225714010911078	0.016454626178466915	-0.002669229816893495	-0.0028774489025513114	-0.009610886507127265	-0.016457345181373175	terminal
Adgrg1	0.0397275799028222	-0.020481981450906146	-0.013777986459111248	-0.009168833524591009	0.0037045304207102333	0.009681163990485955	terminal
Rps18	-0.04219419299872294	-0.013819819822312316	0.003621314140323355	0.011139433941469273	-4.4214107038992556e-4	0.011375903191107409	terminal
Rsad2	0.006116192389392053	-0.0073402303247012135	0.05590740093377799	-0.031082044031489106	-0.010367198691161728	-5.265415862511048e-4	terminal
Sh2d2a	0.0378096556217285	-0.0027563822015482975	0.029888472879522548	-0.00449121172420328	-0.006913518563545251	-0.026553134173370848	terminal
Gm20594	-0.032106712816411774	-0.009019508883399125	-0.02849711048215039	0.02506127245189055	-0.025011954980014767	0.005638691156156198	terminal
Serpina3g	0.029447921697698155	-0.001244381581981284	-0.027453534020254317	0.03931056883886076	0.014959918766725524	-0.012165434644834884	terminal
Zfp36l1	-0.005502429026697503	-0.03923296933253274	-0.02945538605821747	0.023743082726798453	-0.027740158694831513	-0.013867931715915197	terminal
Sarnp	-0.02786229251828536	-0.03350601612582484	-0.004474285485629436	0.031357855944667695	-0.0025358857722925917	-0.008935151533772712	terminal
Cd72	-0.006289784859477764	0.046108267360451975	0.014869332011766089	-0.03246654146377057	0.004257173493682184	0.013598587852226106	terminal
Ly6e	-0.03495177623127479	0.01628253337366848	-0.029306102354827435	-0.0019508985598761957	-0.0020729670691906443	0.02638120716516776	terminal
St3gal6	-0.035029260195272596	0.02585483094672989	0.005672503462372803	0.011666743762856126	0.01573257740517958	0.018635495074227994	terminal
Dusp5	0.03784195543592802	-0.013478592818503183	0.005708155201874191	-0.007751842649887584	-0.024615835074503767	0.0024102217366836496	terminal
Srpk2	-0.03655545293347149	0.026554239100521047	0.0012345157465192562	1.1151075720471734e-4	-7.015609464568254e-4	-0.009068612190632997	terminal
B3gat3	0.028285185387659346	0.015473025054469692	0.029446397821461273	-0.023541854779725677	-0.025778709190559045	0.0012331344761029024	terminal
Hypk	-0.03194189319567782	-0.014651513982334195	0.02085183615763374	0.0010029415159555034	-0.035399760692950324	-0.002655183715381103	terminal
Sun2	0.01183830603243374	-0.03476967280187216	0.007288866450739666	0.04450725634580886	0.02356704269645032	3.102577008814173e-4	terminal
Ier3ip1	-0.034436316943009894	-0.01381030370651055	0.024192969730421125	0.0073311104734506225	-0.021813375757157447	0.018445496281459244	terminal
Zeb2	-0.03323568804892151	-0.02505514841133606	-0.019248397672790903	-0.015916706534486798	9.014542934334349e-4	0.005700812701760058	terminal
Rpa2	0.0374667260619039	-0.01903023287552357	0.015477893319932944	0.004435190034878214	0.002350326221213911	0.015826133353562664	terminal
Fam46c	0.03540730983016922	-0.020448099390609414	9.247136718575974e-4	0.02226731611455604	0.014324708963436046	-0.01197271733823675	terminal
Phf11c	-0.03608616042669655	-0.011613902172662964	0.004622218754499021	0.02778031047889466	-0.016136721067958156	0.011555790063592867	terminal
Dnajb1	0.011661893483675618	0.04264471527577979	-0.02926674143607031	0.014796243977754775	-0.004142127425742762	0.0012930383311705223	terminal
Phf14	-0.030260231329000117	-0.031198735653701272	0.011630266994478418	-0.017408582586428172	0.012529423667904771	0.005447296472787153	terminal
Cox7c	-0.031148908964724588	-0.03233002689339718	0.008973849754885197	0.015110261403431522	-1.6038786345409764e-4	0.040097300387199296	terminal
Klf3	-0.007400025444625474	-0.03246526113634884	0.043168857205461646	-0.00659911479093922	0.0193626574894317	0.012600332197096067	terminal
Pink1	0.03240928270471241	-0.01920530120927248	0.029755314240774322	-0.0020532818081887877	0.005482227371522626	0.0012336719037431883	terminal
Ptpn6	-0.03739793028365092	0.0030245756925208786	-0.02266731744735616	0.008825966958254218	-0.00917603370152422	-0.01597433463708368	terminal
Mfap1b	-0.0175377157887775	-0.03383908839570069	0.015572446126558604	0.025916412719267597	0.03318383873032567	-0.008542775289610758	terminal
Satb1	-0.037242044828212105	0.010198046104161888	-0.01974165311346007	0.0098753803873933	-0.008859979842846092	-0.0016443701882009763	terminal
Junb	0.011557565861938526	0.02538048139776325	-0.04732723468556768	0.014714008514819089	-0.009490829975944182	-0.040261407988535246	terminal
Thy1	-0.03936361736385705	0.00568547489689468	0.0088267204237499	0.015438027695914252	0.0013891310021542584	0.011380739430855593	terminal
Rgs16	0.02930979870050707	0.004108253398145177	0.008157193182239586	-0.03798441140588203	0.030234255658308954	0.008498442333637663	terminal
Gadd45b	0.006715865499778728	0.03476789880144483	0.007794332783661834	-0.04963164143526665	-0.010376919096469968	-0.006529146431800861	terminal
Ccr2	-0.025521981074438933	0.036274783506193536	0.006922304356121787	0.018554222749371022	0.016520332058639557	-0.0052159267350975	terminal
Sh3bgrl3	-0.03727241986995632	0.019843295342896337	0.007802476712726901	-0.004640488643666879	0.004292818191128189	-0.04434228840192002	terminal
Nfil3	0.03848122484123645	-0.0046785110176578324	0.009678775297618444	0.01922858392261293	0.002021296433930306	0.001926787959558181	terminal
Ctbp1	-0.018654890216949	0.014507197253154825	-0.02285466373739604	-0.050694354743009186	-0.012589850579802766	-0.014144180560023823	terminal
Gfi1	-0.01213687914489022	0.030885688220747318	-0.04291490359783996	-0.006934473973280264	-0.0091394737127286	-0.013642799612857467	terminal
Adrb1	0.03875710223748306	-0.005013228049359511	0.007329503798219216	0.005052518475446602	-0.016926866327751738	0.015882032512672676	terminal
Myeov2	-0.03581305864944097	-0.019462717541639595	0.011536453920993449	0.005348108677178056	-0.012480183039313822	0.01883106353695246	terminal
Crot	-0.028480375907867776	0.016365571641157158	-0.02882499547349804	0.004452674661450934	-0.02814829621314253	0.019966367219195234	terminal
Tob2	-0.0070021722106821315	-0.025798505494603052	-0.040404521455075025	0.009724290461493335	-0.03336961405951594	0.01433698909599699	terminal
Ubac2	-0.03125213651945941	0.03096478270846995	-0.010835230313544664	-8.585932063827223e-4	0.0036438794408192175	-0.022963376606634577	terminal
Egr1	0.007856427439916967	0.01186751669077597	-0.049652051823072675	-0.025741802272105527	-0.014714920952322118	0.016110160796676674	terminal
Tagap	-0.03365459546916077	0.020641401405300425	-0.0040424909776648425	-0.008155649949765564	-0.024263320641417757	-0.0020075185314746085	terminal
Mbnl2	-0.018760698071781507	-0.042660932805351916	0.004823990253414211	-6.374265526974915e-4	0.021002660078395945	0.020101014332976543	terminal
Bcl2a1b	-0.03221949611240497	-0.011980651225339508	-0.011633376397792614	-0.03441232887792559	0.004229867674086947	-0.0224868043778336	terminal
H2-Q10	-0.02454898424097009	-0.03394110698804667	0.024390282317180947	0.0022774901598894975	-0.005879578622756533	-0.009054242632153634	terminal
Vim	-0.027802367511272356	0.019151424804366483	-0.030158343350398534	0.02050382795046317	0.007511213848590832	-0.0012465498174586487	terminal
Gramd3	-0.03612119479191534	0.016521039854653773	-0.012044634598076696	0.0015600612025263119	0.012056352214830581	0.012247241832266715	terminal
Zbtb1	0.03199807682145526	-0.026686381248834386	0.006053635785480716	-0.006907099897047871	0.01722660656906954	0.015957238187280322	terminal
Calcb	0.02434817353948322	-0.006052393225549707	-0.03551207529346816	-0.021399947136242804	-0.02556134188834027	0.009529376979911613	terminal
Ms4a6b	-0.03620843423366236	0.013331213309591859	-0.00961915428189068	-0.018575980487281308	-1.911336170506632e-4	0.011931696106939983	terminal
Lgals9	-0.02347726587785028	0.011629879652028847	0.037699767165570365	0.0015725294505536005	-0.02826044008722352	0.011501230317587425	terminal
Bhlhe40	0.02380580913046709	-0.03717009866006744	-0.015118986308808867	0.005835866075078112	-0.01081426741422164	0.0015691432110177422	terminal
Myo1e	0.03275265690233252	1.5914107253415215e-4	-6.76501407747504e-4	0.029736972085342143	0.023577827111323366	0.0018102347627414561	terminal
Ptpn7	-0.013568696124797896	0.0021459221847437535	-0.037729030285120625	0.0015588544645705668	-0.04552989490378451	0.0070585468797930645	terminal
mt-Nd1	-0.025566980114033626	-0.03233672051221601	0.016353616116435356	-0.0059525508177975936	0.017611884927817043	-0.04401328891486846	terminal
Zfos1	-0.035134204360998365	-0.002077392574087417	0.0018213239715483007	0.028584537749679367	-0.0032248451190036815	0.011616503580651813	terminal
Gnptab	-0.02087950993499247	-0.03364338498057545	0.014231312195718873	0.025017877899071356	-0.01650664099859176	0.01221099094314622	terminal
Emb	-0.024943466824347692	0.03261517569060645	-0.017456163984410786	0.016379618194324767	-0.006005754905632244	-0.022162599501005877	terminal
Cmtm7	-0.03323729911105287	0.018736156543894905	0.018006619842038926	0.0018096075721215632	-0.011210075970761667	0.011918350785116162	terminal
Ccl4	0.007046605378392434	-0.02924068447188975	-0.02630547720668016	-0.039764831205678954	-0.01520441665788732	0.015251129244536858	terminal
Cotl1	0.00898260148605911	-0.010940009783300576	0.04995793956633758	-0.018675593309598892	-0.011298701078882917	0.04168594197029566	terminal
Ndufv1	0.023537643208211518	0.010920146567471312	-0.014050146843418772	-0.003932706574310686	0.04910632056596423	-0.012343936218596288	terminal
Akna	-0.013629487772417442	-0.04162934110127545	0.02281121936051453	-0.003942988489876257	8.132534606707819e-5	-0.0012237266945658	terminal
Cycs	-0.02929224795005338	-0.02059921741263922	0.023322841466211545	-6.625747438936825e-4	0.01814742991402219	0.012020007891412833	terminal
Capza1	-0.019680614454316656	-0.012302440105367693	-0.041611504336423785	-0.01128786198304049	0.020333517308873072	-0.021349323814283075	terminal
Cdkn2d	-0.017663559164900706	0.03556637466781559	-0.005916482949015794	0.01750287901564729	-0.02906069901599082	0.005864923679597879	terminal
Gstp1	-0.00978638085513117	-0.006433241284313925	-0.04886434462533439	-0.024593088716160137	0.0037845662783282455	0.007335735777910372	terminal
Pnrc1	0.036175229729509366	-0.008342336071373786	0.007128483370754336	0.015512956412864222	0.00304945513366669	0.0020845215835116715	terminal
Txk	0.015108241570110408	-0.0390720874754479	0.02142373715203445	-0.00892119038678898	-0.013308013825639951	0.014433608156784435	terminal
Ube2m	-0.0016326547517725048	0.04619021119722186	0.001353107891935572	-0.01968855213664219	-0.009091009427500296	-0.021112708057199094	terminal
Bst2	-0.033153318270892095	0.020658913764476466	-0.008031814320474203	-0.002902999104100422	0.01419279400417193	-0.0086916661345093	terminal
Prss2	-0.0066558326394732985	-0.030215256496012716	-0.003960968098865956	0.03804648629727468	0.033327196866220855	-0.0073767365237950985	terminal
Tnfaip3	0.023731248615280684	-0.03483093901383502	0.017697179634152897	0.0016773981806751078	0.0020141433298896468	-0.03423541320360555	terminal
Tsn	0.02079570178220962	-0.0014224710855030066	-0.015146330601170722	0.02546919136354316	0.04599508024135904	-0.01966396203676787	terminal
Birc2	0.01492755052007167	-0.02319732296284036	-0.0329785591354797	-0.028374207521922528	-0.01772828318843209	-0.01225080723773261	terminal
Fryl	0.005764698092660649	-0.032810218287027765	0.018920645437485763	0.02551670114709455	0.03354782699987493	-3.1872833585767387e-4	terminal
Zcchc7	-0.015921362486901246	-0.028915537489121814	-0.012220436983801606	0.021738162726057168	-0.036920927596884416	-0.008223817816887738	terminal
Gm19585	-0.02615276391749884	-0.01706849460736001	-0.01573109816295346	-0.012518067873302783	0.03515297614590393	-0.02234032194505386	terminal
Atp8b4	-0.027639456666215333	0.02807484540896427	-0.012393838269287472	-0.003759240905229829	-0.017817331269025214	0.01270639814389152	terminal
Vps54	0.018508462105486113	-0.022247266812955857	0.016953789164391584	-0.013402325176556073	-0.042303183161228934	7.162831768324974e-4	terminal
Mx1	-0.01843659892049576	0.002664068607834887	0.03814080681565753	-0.021966170407296436	0.025647854796535606	-0.016024235895182346	terminal
Ggh	0.013126714107484592	-0.04141677720573606	-0.01282235976854447	0.008788037046003653	0.017107939068503	-0.019922962575216512	terminal
Hist1h1c	-3.728083046470934e-4	-0.02466405381120098	0.04473869894697247	0.006408364705596786	0.015334421704715141	0.013003433377209708	terminal
Chmp4b	-0.03165623481445928	-0.01805174263451703	0.016357077607722974	0.011908281278789522	-0.009807368563648774	-0.016225960317612746	terminal
Bin2	-0.023210949382651395	-0.01947422315275799	0.029344073475498448	0.003162367807451797	-0.02626656828993322	-0.002297503986922811	terminal
Cxcr3	-0.026132340774698733	0.029581029381289436	-0.01946330227572729	9.76897955855548e-4	6.505933555237419e-4	-0.008063611690526409	terminal
Golgb1	0.024899556741107214	-0.006559796254806431	-0.0036120459048624523	0.013545258420082367	-0.045831990926076864	-0.012930190011586936	terminal
Rpl13a	-0.018059497157388738	-0.032273670604312646	0.0047859640393217535	-0.021109816752036582	0.028859352660784716	0.041078278878118935	terminal
Ncald	0.017942988016221913	-0.008822484811902148	0.037488202259410325	0.03169518408928823	-0.004773008605765622	-2.816115893757002e-5	terminal
Frat2	0.03458217738345662	0.013774352810537073	-2.5089357819631865e-4	0.004318986856576608	-0.014572878459258674	-0.004961391347361061	terminal
Rpl34	-0.035972511053093396	-0.004007281828647828	0.010251923819659949	0.008831380126000743	-5.695106418566669e-5	-0.030371946668315847	terminal
Acot7	0.02993632412721528	-0.024572974784118573	0.012556707789792294	0.008950422628338277	-0.006720552595782323	0.008524138889920358	terminal
Bola2	-0.030857506047111596	-0.02135784156007735	-0.013671205480755204	0.010478299648505416	-0.007139595353589546	-0.0227004315796966	terminal
Gm42418	-0.02640789704622912	-0.01733450917890944	-0.021472409223357178	0.0011999053696578384	0.029073155934442447	0.013136679508004097	terminal
Mapre2	-0.02449384540179069	-0.03127212635961069	-0.017763038840083088	5.145899110869557e-4	0.00909782720062929	-0.007880851912411745	terminal
Hmgb1	-0.01826298755023852	-0.04015685707741372	0.00825324172067328	-5.336100358570751e-4	-0.008251421781076447	0.026910174981750138	terminal
Tnfsf8	0.021875136954894316	-6.380677484613831e-4	0.02688939351464493	0.032963999292628825	0.023161873849926438	-0.006601134211891647	terminal
Zfp68	0.0225091910364317	0.0077397842810218	0.022597227129716443	-0.036550317906718754	-0.01902683454060809	-0.005766126650114589	terminal
Tsga10	0.030063898865097256	-0.016636861387468543	-0.016379384142960578	0.020271199174791022	-0.005539308800470795	0.0020516756368070418	terminal
Itgb2	-0.0281841688491052	0.0106609151013866	0.010786999645417426	-0.03365395794061105	-0.01142131181106334	-0.04379343765048325	terminal
Tcof1	-0.034787265617837466	0.004032797193186981	7.765184329889801e-4	-0.014393550993887878	0.012810560996724969	-0.009119157463583603	terminal
Ndufa3	-0.024276266447630323	-0.03109610633987494	0.015401957004591097	0.009159681408935317	0.008986025491696593	0.012166687908279735	terminal
Rps27	-0.03202080306706575	-0.011206465841338374	-0.01886307827245963	-0.0042843970618176245	0.01431825495493806	0.012640806169608021	terminal
Itga1	-0.032240852012275056	0.017368014515874938	-0.009992499802576629	0.006191654882581468	-0.013398405197223536	-0.0017440228008097866	terminal
S100a6	-0.018953529519777336	0.017776776340186987	0.03622671700118958	0.003995748765088317	-0.02193336275612469	-0.015858511284954534	terminal
2310031A07Rik	-0.01248683104061471	-0.015306064247087869	0.019743169350756786	-0.030548093045790415	0.04075206869175387	0.013109690745833841	terminal
Pydc3	-0.022712179280670642	-0.022486273477332272	-0.02289249375992133	-0.004145713398454377	0.028234759980967056	-0.014893568336182082	terminal
Uqcr10	-0.02913557079318542	-3.5808670451660854e-4	0.025351526115421914	0.021741523457192852	-0.007411711521755747	0.004719888102158525	terminal
Gngt2	0.023746501999260376	0.0017325414675618113	-0.037144619244321254	0.007235764114667833	-0.015945172691125907	-0.01910732795707317	terminal
Tecr	0.012314384956589534	0.00985068201831968	0.04530167103162621	-0.019536944685792142	-0.0022010348354975623	-2.8934204722343864e-4	terminal
Prkch	0.03522690735051273	-0.0012559156494112516	0.008099107015096118	7.492729674679284e-4	0.01122778484635848	-0.019238763635314408	terminal
Nedd9	0.022550058037084375	-0.008177955952260165	-0.010818139511535778	0.04343183918572831	0.014330723250969648	0.0010434723830338472	terminal
9930111J21Rik2	-0.022593710657270474	0.009294507197815233	0.012664993536131935	-0.04399373340395923	-0.0063634235523640495	-0.0011888027006075497	terminal
Rasgrp1	0.0027904721673296115	0.01639464082560633	0.03349734200407766	-0.03879039150337673	-0.01714492107899926	-5.098819814589192e-4	terminal
Son	-0.027506023194368137	-0.02637037050265862	0.0014973607818724057	-0.018267722201519218	0.007479146300946169	0.026657425237608737	terminal
Ubash3b	0.02127414148554816	-0.03596862587415218	-0.005816289909168257	-0.011906509732000088	-0.0011763328473837992	-0.012378980748330682	terminal
Pgls	0.026929747296122426	0.027011956737246635	-0.010309321788106564	-0.012262578612435179	-0.01008366434738462	-0.019239809369809676	terminal
Zfp36	-0.012858628910452249	0.010400648125086016	-0.047279292522617276	7.637223146363596e-4	0.0035229378007999826	6.407548000299699e-4	terminal
Cmpk2	-0.024037229864815473	-0.012358234409020832	0.032950693118892836	-0.004088160609298679	0.017902675294073935	0.011918303051562447	terminal
Nab1	-0.0226323159694737	0.008264866068590882	-0.03872238862599245	-0.008712562227204089	-0.0016647781218619637	-0.01456251386073543	terminal
Klra3	-0.03214436561179238	-0.001300201123431477	0.004414611826551194	0.01512481332725706	0.023094940604704715	0.004693902207162087	terminal
Tox	0.021099093074088415	-0.03599329018058289	0.005158099003269285	0.003679597846907942	-0.011456496746608766	-0.02708736514451031	terminal
Ctcf	0.02898526552764534	0.01843181516782579	-0.021664024646264195	-0.00390758855148134	0.006669475010562429	0.023557080038220594	terminal
Mysm1	-3.692909164815363e-4	-0.03064800242611393	-0.037995676400540725	0.0030397807587215944	-0.00945368009927951	-0.020103600795513345	terminal
Lias	0.012437986299847933	-0.006361177392054396	0.03155437330805116	0.04053892963807867	0.015248047555991079	-0.007586235380876099	terminal
Crlf2	0.003280593496036345	0.018817096382666626	-0.03750444574800955	-0.0333401200321864	-0.005338084018003505	-0.013244876846881215	terminal
Csrp1	0.02679004218193612	0.019891058317708682	0.005626057425128491	-0.01874065839296692	-0.02419961972162926	0.02261746568582909	terminal
Glmn	0.009007351585378128	0.027765480012184506	0.010424866255086485	-0.0425666690118096	-0.013723452784859284	0.014692637875159403	terminal
Plek	-0.0011961871258335541	-0.018848970283654953	-0.039160062410851945	-0.031168430991277012	8.753349625126395e-4	7.914221021510333e-4	terminal
Pet100	-0.027371064577260434	-0.028146207836067878	0.005713427889659509	-0.009311014349943029	-5.931361646185945e-4	0.01221661062415786	terminal
Rrp1b	-0.0187759359312953	0.015126011406600503	0.006416774129985866	-0.03639779460190114	-0.03101439753862154	0.013089998264291315	terminal
AA467197	0.003581174564358427	0.023967592364579873	-0.029259476153487538	0.016602651528027795	-0.03567803887867042	0.007594480409962449	terminal
Ccr5	-0.029542142734543225	0.023267573485133967	-0.0012513821237961425	-0.013033196197779597	0.0027750450772076308	-0.00864171814244867	terminal
Baiap3	0.032993494945776795	0.0021430317045689293	-0.015538240349800959	-0.0013237089287049765	-0.013099043372519397	-0.011888029729536224	terminal
1110008P14Rik	0.019011569068265233	0.029223487742840254	0.027922370225435266	0.002101075880112272	8.944300610558831e-4	-0.006679530857665374	terminal
Anapc13	-0.03358200418366279	-0.012640801978585666	0.005340474065175327	-0.005999343499738327	0.0017392822552744058	0.005074834332942652	terminal
Rpl5	-0.005813263488327109	-0.031826507323809046	0.004199388278434872	-0.02188572203121385	0.036664066543651175	-0.02803721280424173	terminal
Ap3s1	-0.034540236321251416	0.007935695055458694	-0.0014514928419848935	5.569404863013566e-4	0.006631193058300454	0.011887700519222192	terminal
Uqcr11	-0.030318790170928124	-0.00843115144512585	0.016507293292491676	0.0177188045239364	0.011983307767071806	-0.01639076856081535	terminal
Mrpl52	-0.030875898287991647	-0.0011483004439297969	0.005139824389850239	0.0167200890046217	-0.02379265427094179	0.025878326109151233	terminal
Havcr2	0.0025491202837344532	-0.029780467243669624	0.030287440349606076	-0.02399228198371708	-0.013637130507431825	0.0064034649593304035	terminal
Gpd2	0.03241816760399536	-0.012683646351136226	0.004342387766689719	0.007779111290177523	-0.013172736595316295	0.0016603918831139843	terminal
Cd52	-0.03228498543114386	0.014598237764998304	0.00737478720003159	0.010053297588436066	-0.0015244533608654773	0.025703493641402127	terminal
Crbn	0.02244994664304677	0.00769903665004132	0.007945405219362515	-0.03315820179244635	0.029929201922613786	0.008438382057631321	terminal
Hnrnpu	0.002001046173743615	-0.04115734766703574	0.001703151462009926	0.017587298603157636	-0.016983703969708407	-0.013792385954664595	terminal
Erdr1	-0.002979172921729525	0.04143567001830618	0.0016985622804565152	0.005156092961075069	-0.022993914273320076	-0.0073028169429259285	terminal
D8Ertd82e	-0.03154218439457687	0.0047870496328435265	0.01907920645956136	-0.010681595329078584	-0.00486482326154625	0.004985551272754932	terminal
Chn2	0.02333795383016173	-0.021223189105693697	-0.005853220605653568	0.031121298682098668	0.014020666366823035	0.02248330051165132	terminal
Itgb1	-0.034713699932412245	0.002230519843730732	0.003021758952912536	-0.0012195474979606196	0.00657137455608018	-0.0020565947477592062	terminal
Eif3f	-0.0026584445448395366	0.03627318895534114	0.012015600273432734	-0.027680039120630065	0.016796952440784153	-0.02841250228786338	terminal
Zbtb38	0.01731918323859368	-0.025071542387152597	-0.029604828770559956	-0.010294741716302609	-0.016633397148368874	-0.01212713424631977	terminal
Sec14l1	0.027672709180907265	-0.00606833380843867	0.0020240096542444956	0.005052330526502177	-0.03611329887405174	-0.005191292066331127	terminal
Ccr9	-0.004025218944217367	0.019377527756633976	-0.04499291536733588	-0.003616883133654878	-1.495960539320581e-4	0.007674183979125709	terminal
Spen	-0.022943470250772365	0.01949785927906059	-0.014273388972198512	0.01602511225065725	-0.028826587328093612	-0.02198771354517428	terminal
Gm20069	0.015581435109358301	0.023008005349763695	0.026925691942238435	0.010363009236961113	-0.02853838465713443	-9.863854375921362e-6	terminal
Rps26-ps1	-0.027880270234750783	-0.009916218664581597	-0.02159343879845411	0.005232249246397556	-0.020556411636526967	0.01294302300437363	terminal
Ccl3	-0.016296174890723658	-0.0166831895896826	-0.024297453372201842	-0.03462024662509786	-0.01577090353354089	0.0142193117113084	terminal
Trappc1	0.007921431566207187	-0.008069305985233248	0.03882436269821973	-0.026177358176876563	-0.02161950000657043	-0.021292596998713522	terminal
Rap1b	-0.0261609314569072	0.016433617359066573	0.023679507859793836	-0.007612494503147457	0.014418483162336026	0.02607338140527335	terminal
Gigyf1	-0.01383578484313786	-0.003976993754869883	-0.008308418748383164	0.02321261351632802	-0.049416834827685746	-8.277175131236148e-4	terminal
Slk	3.8254071766168096e-4	-0.012500691599921803	-0.033087682982423185	-0.009157925030372141	-0.04156761105828237	0.014959302902501106	terminal
Tspan32	0.019269072782948447	-0.016549772017596262	0.018890054038739054	0.0025362579518666537	-0.038980131644952246	0.014789909989536535	terminal
Vps72	-0.0015070027152341858	0.0397277034365108	0.014427765277213726	0.014563940232749874	0.014048570216640216	-0.01465683852010008	terminal
Adap1	0.006973103063545632	0.0032979256168655046	0.029016880968522275	-0.036758801721532626	-0.029446377088488837	-0.006855981221198253	terminal
Cct3	0.029674803609667913	0.004656398867215842	0.002028974376230259	0.02578207916671804	0.014896560372518918	-0.019776073578478433	terminal
Setbp1	0.013856702153409188	-0.03837840070860097	-0.012373901874045119	0.006919673684015708	0.007555649915605995	0.02209695665801392	terminal
mt-Nd4l	0.0037258184032544707	0.009006610927350485	-0.043923100677742716	0.0237452297005266	0.007318268874970056	-0.013119172642369463	terminal
Rpl23a	-0.008464945730995993	-0.014743460186780999	-0.025883902144652065	-0.0023560644945950487	0.04548032485445559	-0.02091414587753969	terminal
Rps8	-0.033391455444158634	-0.0075452849198217814	0.00750106333794162	0.005131572327825034	0.002402025196443115	-0.01656818535788998	terminal
Grcc10	-0.01674827127817873	-0.028788270970948836	-0.022386650109751348	-0.01104347825949075	0.01917579631192728	0.014035326138413115	terminal
Nisch	-0.0014221564184774644	-0.004234769719394784	-0.008719055623510472	0.05740541959536991	0.005097051567390963	0.020901823783309657	terminal
Dpm3	-0.029697117530194213	-0.00994979041319827	0.01505556199329698	0.008689023928426026	0.01789338683806582	-0.009168666953757405	terminal
Gm14029	0.024088083984285916	-0.025044833706588273	0.01108875324096035	0.018770531910510195	-0.010859523310777885	0.0012630430904006181	terminal
Ldha	-0.021889994931563465	0.03255043196795666	0.009993725797679626	0.003256437008401284	0.003049791410992832	-0.0016958409447786094	terminal
Aebp2	-0.016194853147292264	-0.01596876296938505	-0.036692360614383183	0.0146156297598608	0.011807126302472054	0.013761199523603789	terminal
Slfn1	-0.019196368917412415	-0.0034388705752394985	0.03164628590035822	0.022497350715334825	-0.021511044640469344	-0.00918100112310902	terminal
Ndufa5	-0.012327698269712929	-0.011554143865303264	0.013773209819902215	0.04615920732298564	-0.019488673565446	-0.0014942864028752929	terminal
Arpc4	-0.011565467641213195	-0.03771503156228041	-0.009828267396297606	0.015414764902704822	0.011950779179814125	0.013555728500692952	terminal
Mmd	0.026554068875401002	-0.021057370513218234	0.007477833045451221	-0.013341183416717813	0.018128690987779618	0.022467876990254442	terminal
Fbl	-0.00945608134373072	0.03435176517605355	0.018522028742018238	-0.02055063764165968	-0.012777286256618187	-0.01509883156817143	terminal
Srgap2	-0.013037465038438395	-0.03573627716991246	-0.017704611994154167	0.013781292629928454	0.0030757775153008463	-0.014517907819818633	terminal
Elf1	0.01785551031994636	-0.006723343403556459	-0.017312213978955073	-0.02229621145647361	0.03958425383984346	0.0014580135411806695	terminal
Irgm1	-0.02851589507842959	0.013523475496730091	0.0024943899578394576	0.02371563870457403	-0.011143398398084979	-0.015813558978021676	terminal
D430042O09Rik	0.003415907238379406	-0.029792211577872443	0.029293250893347587	-0.019875155692611442	0.014299092318922747	0.006884808605796031	terminal
Erp29	-0.006958717928822172	0.03809384372144803	0.012879504724361626	0.020817318590692992	0.003044152559484004	-0.014992955788215686	terminal
Eno1	-0.03305345144608145	-1.2432667770003077e-4	0.005236926444234872	0.002618533224749648	0.012254347915295304	0.00500379393568181	terminal
Pkp3	-0.0015253306169901307	0.03019469703641451	0.023628969205960373	-0.024978256038281656	0.019046277606443493	0.013581243215353032	terminal
Aplp1	0.022710238116663214	-0.0032608962728777205	-0.004317336583280724	-0.026973055218499416	0.033996213926318505	0.0016560231924335719	terminal
Tbc1d1	0.011341982227268978	-6.78090777543621e-4	-0.043109003601140075	-0.011237271454112562	-0.016553729970950275	0.0016501657359211902	terminal
Eif5	0.028610056349653332	0.005063497574979151	-0.017661417447650228	0.016012375083761535	0.01496394399202451	0.0021252053210493193	terminal
D16Ertd472e	0.017462107717565113	0.033106732891092665	0.008032657657476338	-0.015080178412160413	0.014022981163220618	0.007909265107221418	terminal
Ndufc1	-0.024515560932748724	0.009990812093560534	0.01855824408200994	0.006217212826749712	0.030558851846874565	-0.008778833175832895	terminal
